id,date,category,cases,deaths,intensive
5049,2023-09-16,0-17,430022,4,0
5050,2023-09-16,18-39,670711,60,3
5051,2023-09-16,40-64,747931,1589,7
5052,2023-09-16,65+,237892,12148,25
5053,2023-09-17,0-17,430022,4,0
5054,2023-09-17,18-39,670711,60,3
5055,2023-09-17,40-64,747931,1589,7
5056,2023-09-17,65+,237892,12148,25
5057,2023-09-18,0-17,430022,4,0
5058,2023-09-18,18-39,670711,60,3
5059,2023-09-18,40-64,747931,1589,7
5060,2023-09-18,65+,237892,12148,25
5061,2023-09-19,0-17,430022,4,0
5062,2023-09-19,18-39,670711,60,3
5063,2023-09-19,40-64,747931,1589,7
5064,2023-09-19,65+,237892,12148,25
5065,2023-09-20,0-17,430022,4,0
5066,2023-09-20,18-39,670711,60,3
5067,2023-09-20,40-64,747931,1589,7
5068,2023-09-20,65+,237892,12148,25
5069,2023-09-21,0-17,430022,4,0
5070,2023-09-21,18-39,670711,60,3
5071,2023-09-21,40-64,747931,1589,7
5072,2023-09-21,65+,237892,12148,25
5073,2023-09-22,0-17,430022,4,0
5074,2023-09-22,18-39,670711,60,3
5075,2023-09-22,40-64,747931,1589,7
5076,2023-09-22,65+,237892,12148,25
5077,2023-09-23,0-17,430022,4,0
5078,2023-09-23,18-39,670711,60,3
5079,2023-09-23,40-64,747931,1589,7
5080,2023-09-23,65+,237892,12148,25
5081,2023-09-24,0-17,430022,4,0
5082,2023-09-24,18-39,670711,60,3
5083,2023-09-24,40-64,747931,1589,7
5084,2023-09-24,65+,237892,12148,25
5085,2023-09-25,0-17,430022,4,0
5086,2023-09-25,18-39,670711,60,3
5087,2023-09-25,40-64,747931,1589,7
5088,2023-09-25,65+,237892,12148,25
5089,2023-09-26,0-17,430022,4,0
5090,2023-09-26,18-39,670711,60,3
5091,2023-09-26,40-64,747931,1589,7
5092,2023-09-26,65+,237892,12148,25
5093,2023-09-27,0-17,430022,4,0
5094,2023-09-27,18-39,670711,60,3
5095,2023-09-27,40-64,747931,1589,7
5096,2023-09-27,65+,237892,12148,25
5097,2023-09-28,0-17,430022,4,0
5098,2023-09-28,18-39,670711,60,3
5099,2023-09-28,40-64,747931,1589,7
5100,2023-09-28,65+,237892,12148,25
5101,2023-09-29,0-17,430022,4,0
5102,2023-09-29,18-39,670711,60,3
5103,2023-09-29,40-64,747931,1589,7
5104,2023-09-29,65+,237892,12148,25
5105,2023-09-30,0-17,430022,4,0
5106,2023-09-30,18-39,670711,60,3
5107,2023-09-30,40-64,747931,1589,7
5108,2023-09-30,65+,237892,12148,25
5109,2023-10-01,0-17,430022,4,0
5110,2023-10-01,18-39,670711,60,3
5111,2023-10-01,40-64,747931,1589,7
5112,2023-10-01,65+,237892,12148,25
5113,2023-10-02,0-17,430022,4,0
5114,2023-10-02,18-39,670711,60,3
5115,2023-10-02,40-64,747931,1589,7
5116,2023-10-02,65+,237892,12148,25
5117,2023-10-03,0-17,430022,4,0
5118,2023-10-03,18-39,670711,60,3
5119,2023-10-03,40-64,747931,1589,7
5120,2023-10-03,65+,237892,12148,25
5121,2023-10-04,0-17,430022,4,0
5122,2023-10-04,18-39,670711,60,3
5123,2023-10-04,40-64,747931,1589,7
5124,2023-10-04,65+,237892,12148,25
5125,2023-10-05,0-17,430022,4,0
5126,2023-10-05,18-39,670711,60,3
5127,2023-10-05,40-64,747931,1589,7
5128,2023-10-05,65+,237892,12148,25
5129,2023-10-06,0-17,430022,4,0
5130,2023-10-06,18-39,670711,60,3
5131,2023-10-06,40-64,747931,1589,7
5132,2023-10-06,65+,237892,12148,25
5133,2023-10-07,0-17,430022,4,0
5134,2023-10-07,18-39,670711,60,3
5135,2023-10-07,40-64,747931,1589,7
5136,2023-10-07,65+,237892,12148,25
5137,2023-10-08,0-17,430022,4,0
5138,2023-10-08,18-39,670711,60,3
5139,2023-10-08,40-64,747931,1589,7
5140,2023-10-08,65+,237892,12148,25
5141,2023-10-09,0-17,430022,4,0
5142,2023-10-09,18-39,670711,60,3
5143,2023-10-09,40-64,747931,1589,7
5144,2023-10-09,65+,237892,12148,25
5145,2023-10-10,0-17,430022,4,0
5146,2023-10-10,18-39,670711,60,3
5147,2023-10-10,40-64,747931,1589,7
5148,2023-10-10,65+,237892,12148,25
5149,2023-10-11,0-17,430022,4,0
5150,2023-10-11,18-39,670711,60,3
5151,2023-10-11,40-64,747931,1589,7
5152,2023-10-11,65+,237892,12148,25
5153,2023-10-12,0-17,430022,4,0
5154,2023-10-12,18-39,670711,60,3
5155,2023-10-12,40-64,747931,1589,7
5156,2023-10-12,65+,237892,12148,25
5157,2023-10-13,0-17,430022,4,0
5158,2023-10-13,18-39,670711,60,3
5159,2023-10-13,40-64,747931,1589,7
5160,2023-10-13,65+,237892,12148,25
5161,2023-10-14,0-17,430022,4,0
5162,2023-10-14,18-39,670711,60,3
5163,2023-10-14,40-64,747931,1589,7
5164,2023-10-14,65+,237892,12148,25
5165,2023-10-15,0-17,430022,4,0
5166,2023-10-15,18-39,670711,60,3
5167,2023-10-15,40-64,747931,1589,7
5168,2023-10-15,65+,237892,12148,25
5169,2023-10-16,0-17,430022,4,0
5170,2023-10-16,18-39,670711,60,3
5171,2023-10-16,40-64,747931,1589,7
5172,2023-10-16,65+,237892,12148,25
5173,2023-10-17,0-17,430022,4,0
5174,2023-10-17,18-39,670711,60,3
5175,2023-10-17,40-64,747931,1589,7
5176,2023-10-17,65+,237892,12148,25
5177,2023-10-18,0-17,430022,4,0
5178,2023-10-18,18-39,670711,60,3
5179,2023-10-18,40-64,747931,1589,7
5180,2023-10-18,65+,237892,12148,25
5181,2023-10-19,0-17,430022,4,0
5182,2023-10-19,18-39,670711,60,3
5183,2023-10-19,40-64,747931,1589,7
5184,2023-10-19,65+,237892,12148,25
5185,2023-10-20,0-17,430022,4,0
5186,2023-10-20,18-39,670711,60,3
5187,2023-10-20,40-64,747931,1589,7
5188,2023-10-20,65+,237892,12148,25
5189,2023-10-21,0-17,430022,4,0
5190,2023-10-21,18-39,670711,60,3
5191,2023-10-21,40-64,747931,1589,7
5192,2023-10-21,65+,237892,12148,25
5193,2023-10-22,0-17,430022,4,0
5194,2023-10-22,18-39,670711,60,3
5195,2023-10-22,40-64,747931,1589,7
5196,2023-10-22,65+,237892,12148,25
5197,2023-10-23,0-17,430022,4,0
5198,2023-10-23,18-39,670711,60,3
5199,2023-10-23,40-64,747931,1589,7
5200,2023-10-23,65+,237892,12148,25
5201,2023-10-24,0-17,430022,4,0
5202,2023-10-24,18-39,670711,60,3
5203,2023-10-24,40-64,747931,1589,7
5204,2023-10-24,65+,237892,12148,25
5205,2023-10-25,0-17,430022,4,0
5206,2023-10-25,18-39,670711,60,3
5207,2023-10-25,40-64,747931,1589,7
5208,2023-10-25,65+,237892,12148,25
5209,2023-10-26,0-17,430022,4,0
5210,2023-10-26,18-39,670711,60,3
5211,2023-10-26,40-64,747931,1589,7
5212,2023-10-26,65+,237892,12148,25
5213,2023-10-27,0-17,430022,4,0
5214,2023-10-27,18-39,670711,60,3
5215,2023-10-27,40-64,747931,1589,7
5216,2023-10-27,65+,237892,12148,25
5217,2023-10-28,0-17,430022,4,0
5218,2023-10-28,18-39,670711,60,3
5219,2023-10-28,40-64,747931,1589,7
5220,2023-10-28,65+,237892,12148,25
5221,2023-10-29,0-17,430022,4,0
5222,2023-10-29,18-39,670711,60,3
5223,2023-10-29,40-64,747931,1589,7
5224,2023-10-29,65+,237892,12148,25
5225,2023-10-30,0-17,430022,4,0
5226,2023-10-30,18-39,670711,60,3
5227,2023-10-30,40-64,747931,1589,7
5228,2023-10-30,65+,237892,12148,25
5229,2023-10-31,0-17,430022,4,0
5230,2023-10-31,18-39,670711,60,3
5231,2023-10-31,40-64,747931,1589,7
5232,2023-10-31,65+,237892,12148,25
5233,2023-11-01,0-17,430022,4,0
5234,2023-11-01,18-39,670711,60,3
5235,2023-11-01,40-64,747931,1589,7
5236,2023-11-01,65+,237892,12148,25
5237,2023-11-02,0-17,430022,4,0
5238,2023-11-02,18-39,670711,60,3
5239,2023-11-02,40-64,747931,1589,7
5240,2023-11-02,65+,237892,12148,25
5241,2023-11-03,0-17,430022,4,0
5242,2023-11-03,18-39,670711,60,3
5243,2023-11-03,40-64,747931,1589,7
5244,2023-11-03,65+,237892,12148,25
5245,2023-11-04,0-17,430022,4,0
5246,2023-11-04,18-39,670711,60,3
5247,2023-11-04,40-64,747931,1589,7
5248,2023-11-04,65+,237892,12148,25
5249,2023-11-05,0-17,430022,4,0
5250,2023-11-05,18-39,670711,60,3
5251,2023-11-05,40-64,747931,1589,7
5252,2023-11-05,65+,237892,12148,25
5253,2023-11-06,0-17,430022,4,0
5254,2023-11-06,18-39,670711,60,3
5255,2023-11-06,40-64,747931,1589,7
5256,2023-11-06,65+,237892,12148,25
5257,2023-11-07,0-17,430022,4,0
5258,2023-11-07,18-39,670711,60,3
5259,2023-11-07,40-64,747931,1589,7
5260,2023-11-07,65+,237892,12148,25
5261,2023-11-08,0-17,430022,4,0
5262,2023-11-08,18-39,670711,60,3
5263,2023-11-08,40-64,747931,1589,7
5264,2023-11-08,65+,237892,12148,25
5265,2023-11-09,0-17,430022,4,0
5266,2023-11-09,18-39,670711,60,3
5267,2023-11-09,40-64,747931,1589,7
5268,2023-11-09,65+,237892,12148,25
5269,2023-11-10,0-17,430022,4,0
5270,2023-11-10,18-39,670711,60,3
5271,2023-11-10,40-64,747931,1589,7
5272,2023-11-10,65+,237892,12148,25
5273,2023-11-11,0-17,430022,4,0
5274,2023-11-11,18-39,670711,60,3
5275,2023-11-11,40-64,747931,1589,7
5276,2023-11-11,65+,237892,12148,25
5277,2023-11-12,0-17,430022,4,0
5278,2023-11-12,18-39,670711,60,3
5279,2023-11-12,40-64,747931,1589,7
5280,2023-11-12,65+,237892,12148,25
5281,2023-11-13,0-17,430022,4,0
5282,2023-11-13,18-39,670711,60,3
5283,2023-11-13,40-64,747931,1589,7
5284,2023-11-13,65+,237892,12148,25
5285,2023-11-14,0-17,430022,4,0
5286,2023-11-14,18-39,670711,60,3
5287,2023-11-14,40-64,747931,1589,7
5288,2023-11-14,65+,237892,12148,25
5289,2023-11-15,0-17,430022,4,0
5290,2023-11-15,18-39,670711,60,3
5291,2023-11-15,40-64,747931,1589,7
5292,2023-11-15,65+,237892,12148,25
5293,2023-11-16,0-17,430022,4,0
5294,2023-11-16,18-39,670711,60,3
5295,2023-11-16,40-64,747931,1589,7
5296,2023-11-16,65+,237892,12148,25
5297,2023-11-17,0-17,430022,4,0
5298,2023-11-17,18-39,670711,60,3
5299,2023-11-17,40-64,747931,1589,7
5300,2023-11-17,65+,237892,12148,25
5301,2023-11-18,0-17,430022,4,0
5302,2023-11-18,18-39,670711,60,3
5303,2023-11-18,40-64,747931,1589,7
5304,2023-11-18,65+,237892,12148,25
5305,2023-11-19,0-17,430022,4,0
5306,2023-11-19,18-39,670711,60,3
5307,2023-11-19,40-64,747931,1589,7
5308,2023-11-19,65+,237892,12148,25
5309,2023-11-20,0-17,430022,4,0
5310,2023-11-20,18-39,670711,60,3
5311,2023-11-20,40-64,747931,1589,7
5312,2023-11-20,65+,237892,12148,25
5313,2023-11-21,0-17,430022,4,0
5314,2023-11-21,18-39,670711,60,3
5315,2023-11-21,40-64,747931,1589,7
5316,2023-11-21,65+,237892,12148,25
5317,2023-11-22,0-17,430022,4,0
5318,2023-11-22,18-39,670711,60,3
5319,2023-11-22,40-64,747931,1589,7
5320,2023-11-22,65+,237892,12148,25
5321,2023-11-23,0-17,430022,4,0
5322,2023-11-23,18-39,670711,60,3
5323,2023-11-23,40-64,747931,1589,7
5324,2023-11-23,65+,237892,12148,25
5325,2023-11-24,0-17,430022,4,0
5326,2023-11-24,18-39,670711,60,3
5327,2023-11-24,40-64,747931,1589,7
5328,2023-11-24,65+,237892,12148,25
5329,2023-11-25,0-17,430022,4,0
5330,2023-11-25,18-39,670711,60,3
5331,2023-11-25,40-64,747931,1589,7
5332,2023-11-25,65+,237892,12148,25
5333,2023-11-26,0-17,430022,4,0
5334,2023-11-26,18-39,670711,60,3
5335,2023-11-26,40-64,747931,1589,7
5336,2023-11-26,65+,237892,12148,25
5337,2023-11-27,0-17,430022,4,0
5338,2023-11-27,18-39,670711,60,3
5339,2023-11-27,40-64,747931,1589,7
5340,2023-11-27,65+,237892,12148,25
5341,2023-11-28,0-17,430022,4,0
5342,2023-11-28,18-39,670711,60,3
5343,2023-11-28,40-64,747931,1589,7
5344,2023-11-28,65+,237892,12148,25
5345,2023-11-29,0-17,430022,4,0
5346,2023-11-29,18-39,670711,60,3
5347,2023-11-29,40-64,747931,1589,7
5348,2023-11-29,65+,237892,12148,25
5349,2023-11-30,0-17,430022,4,0
5350,2023-11-30,18-39,670711,60,3
5351,2023-11-30,40-64,747931,1589,7
5352,2023-11-30,65+,237892,12148,25
5353,2023-12-01,0-17,430022,4,0
5354,2023-12-01,18-39,670711,60,3
5355,2023-12-01,40-64,747931,1589,7
5356,2023-12-01,65+,237892,12148,25
5357,2023-12-02,0-17,430022,4,0
5358,2023-12-02,18-39,670711,60,3
5359,2023-12-02,40-64,747931,1589,7
5360,2023-12-02,65+,237892,12148,25
5361,2023-12-03,0-17,430022,4,0
5362,2023-12-03,18-39,670711,60,3
5363,2023-12-03,40-64,747931,1589,7
5364,2023-12-03,65+,237892,12148,25
5365,2023-12-04,0-17,430022,4,0
5366,2023-12-04,18-39,670711,60,3
5367,2023-12-04,40-64,747931,1589,7
5368,2023-12-04,65+,237892,12148,25
5369,2023-12-05,0-17,430022,4,0
5370,2023-12-05,18-39,670711,60,3
5371,2023-12-05,40-64,747931,1589,7
5372,2023-12-05,65+,237892,12148,25
5373,2023-12-06,0-17,430022,4,0
5374,2023-12-06,18-39,670711,60,3
5375,2023-12-06,40-64,747931,1589,7
5376,2023-12-06,65+,237892,12148,25
5377,2023-12-07,0-17,430022,4,0
5378,2023-12-07,18-39,670711,60,3
5379,2023-12-07,40-64,747931,1589,7
5380,2023-12-07,65+,237892,12148,25
5381,2023-12-08,0-17,430022,4,0
5382,2023-12-08,18-39,670711,60,3
5383,2023-12-08,40-64,747931,1589,7
5384,2023-12-08,65+,237892,12148,25
5385,2023-12-09,0-17,430022,4,0
5386,2023-12-09,18-39,670711,60,3
5387,2023-12-09,40-64,747931,1589,7
5388,2023-12-09,65+,237892,12148,25
5389,2023-12-10,0-17,430022,4,0
5390,2023-12-10,18-39,670711,60,3
5391,2023-12-10,40-64,747931,1589,7
5392,2023-12-10,65+,237892,12148,25
5393,2023-12-11,0-17,430022,4,0
5394,2023-12-11,18-39,670711,60,3
5395,2023-12-11,40-64,747931,1589,7
5396,2023-12-11,65+,237892,12148,25
5397,2023-12-12,0-17,430022,4,0
5398,2023-12-12,18-39,670711,60,3
5399,2023-12-12,40-64,747931,1589,7
5400,2023-12-12,65+,237892,12148,25
5401,2023-12-13,0-17,430022,4,0
5402,2023-12-13,18-39,670711,60,3
5403,2023-12-13,40-64,747931,1589,7
5404,2023-12-13,65+,237892,12148,25
5405,2023-12-14,0-17,430022,4,0
5406,2023-12-14,18-39,670711,60,3
5407,2023-12-14,40-64,747931,1589,7
5408,2023-12-14,65+,237892,12148,25
5409,2023-12-15,0-17,430022,4,0
5410,2023-12-15,18-39,670711,60,3
5411,2023-12-15,40-64,747931,1589,7
5412,2023-12-15,65+,237892,12148,25
5413,2023-12-16,0-17,430022,4,0
5414,2023-12-16,18-39,670711,60,3
5415,2023-12-16,40-64,747931,1589,7
5416,2023-12-16,65+,237892,12148,25
5417,2023-12-17,0-17,430022,4,0
5418,2023-12-17,18-39,670711,60,3
5419,2023-12-17,40-64,747931,1589,7
5420,2023-12-17,65+,237892,12148,25
5421,2023-12-18,0-17,430022,4,0
5422,2023-12-18,18-39,670711,60,3
5423,2023-12-18,40-64,747931,1589,7
5424,2023-12-18,65+,237892,12148,25
5425,2023-12-19,0-17,430022,4,0
5426,2023-12-19,18-39,670711,60,3
5427,2023-12-19,40-64,747931,1589,7
5428,2023-12-19,65+,237892,12148,25
5429,2023-12-20,0-17,430022,4,0
5430,2023-12-20,18-39,670711,60,3
5431,2023-12-20,40-64,747931,1589,7
5432,2023-12-20,65+,237892,12148,25
5433,2023-12-21,0-17,430022,4,0
5434,2023-12-21,18-39,670711,60,3
5435,2023-12-21,40-64,747931,1589,7
5436,2023-12-21,65+,237892,12148,25
5437,2023-12-22,0-17,430022,4,0
5438,2023-12-22,18-39,670711,60,3
5439,2023-12-22,40-64,747931,1589,7
5440,2023-12-22,65+,237892,12148,25
5441,2023-12-23,0-17,430022,4,0
5442,2023-12-23,18-39,670711,60,3
5443,2023-12-23,40-64,747931,1589,7
5444,2023-12-23,65+,237892,12148,25
5445,2023-12-24,0-17,430022,4,0
5446,2023-12-24,18-39,670711,60,3
5447,2023-12-24,40-64,747931,1589,7
5448,2023-12-24,65+,237892,12148,25
5449,2023-12-25,0-17,430022,4,0
5450,2023-12-25,18-39,670711,60,3
5451,2023-12-25,40-64,747931,1589,7
5452,2023-12-25,65+,237892,12148,25
5453,2023-12-26,0-17,430022,4,0
5454,2023-12-26,18-39,670711,60,3
5455,2023-12-26,40-64,747931,1589,7
5456,2023-12-26,65+,237892,12148,25
5457,2023-12-27,0-17,430022,4,0
5458,2023-12-27,18-39,670711,60,3
5459,2023-12-27,40-64,747931,1589,7
5460,2023-12-27,65+,237892,12148,25
5461,2023-12-28,0-17,430022,4,0
5462,2023-12-28,18-39,670711,60,3
5463,2023-12-28,40-64,747931,1589,7
5464,2023-12-28,65+,237892,12148,25
5465,2023-12-29,0-17,430022,4,0
5466,2023-12-29,18-39,670711,60,3
5467,2023-12-29,40-64,747931,1589,7
5468,2023-12-29,65+,237892,12148,25
5469,2023-12-30,0-17,430022,4,0
5470,2023-12-30,18-39,670711,60,3
5471,2023-12-30,40-64,747931,1589,7
5472,2023-12-30,65+,237892,12148,25
5473,2023-12-31,0-17,430022,4,0
5474,2023-12-31,18-39,670711,60,3
5475,2023-12-31,40-64,747931,1589,7
5476,2023-12-31,65+,237892,12148,25
5477,2024-01-01,0-17,430022,4,0
5478,2024-01-01,18-39,670711,60,3
5479,2024-01-01,40-64,747931,1589,7
5480,2024-01-01,65+,237892,12148,25
5481,2024-01-02,0-17,430022,4,0
5482,2024-01-02,18-39,670711,60,3
5483,2024-01-02,40-64,747931,1589,7
5484,2024-01-02,65+,237892,12148,25
5485,2024-01-03,0-17,430022,4,0
5486,2024-01-03,18-39,670711,60,3
5487,2024-01-03,40-64,747931,1589,7
5488,2024-01-03,65+,237892,12148,25
5489,2024-01-04,0-17,430022,4,0
5490,2024-01-04,18-39,670711,60,3
5491,2024-01-04,40-64,747931,1589,7
5492,2024-01-04,65+,237892,12148,25
5493,2024-01-05,0-17,430022,4,0
5494,2024-01-05,18-39,670711,60,3
5495,2024-01-05,40-64,747931,1589,7
5496,2024-01-05,65+,237892,12148,25
5497,2024-01-06,0-17,430022,4,0
5498,2024-01-06,18-39,670711,60,3
5499,2024-01-06,40-64,747931,1589,7
5500,2024-01-06,65+,237892,12148,25
5501,2024-01-07,0-17,430022,4,0
5502,2024-01-07,18-39,670711,60,3
5503,2024-01-07,40-64,747931,1589,7
5504,2024-01-07,65+,237892,12148,25
5505,2024-01-08,0-17,430022,4,0
5506,2024-01-08,18-39,670711,60,3
5507,2024-01-08,40-64,747931,1589,7
5508,2024-01-08,65+,237892,12148,25
5509,2024-01-09,0-17,430022,4,0
5510,2024-01-09,18-39,670711,60,3
5511,2024-01-09,40-64,747931,1589,7
5512,2024-01-09,65+,237892,12148,25
5513,2024-01-10,0-17,430022,4,0
5514,2024-01-10,18-39,670711,60,3
5515,2024-01-10,40-64,747931,1589,7
5516,2024-01-10,65+,237892,12148,25
5517,2024-01-11,0-17,430022,4,0
5518,2024-01-11,18-39,670711,60,3
5519,2024-01-11,40-64,747931,1589,7
5520,2024-01-11,65+,237892,12148,25
5521,2024-01-12,0-17,430022,4,0
5522,2024-01-12,18-39,670711,60,3
5523,2024-01-12,40-64,747931,1589,7
5524,2024-01-12,65+,237892,12148,25
5525,2024-01-13,0-17,430022,4,0
5526,2024-01-13,18-39,670711,60,3
5527,2024-01-13,40-64,747931,1589,7
5528,2024-01-13,65+,237892,12148,25
5529,2024-01-14,0-17,430022,4,0
5530,2024-01-14,18-39,670711,60,3
5531,2024-01-14,40-64,747931,1589,7
5532,2024-01-14,65+,237892,12148,25
5533,2024-01-15,0-17,430022,4,0
5534,2024-01-15,18-39,670711,60,3
5535,2024-01-15,40-64,747931,1589,7
5536,2024-01-15,65+,237892,12148,25
5537,2024-01-16,0-17,430022,4,0
5538,2024-01-16,18-39,670711,60,3
5539,2024-01-16,40-64,747931,1589,7
5540,2024-01-16,65+,237892,12148,25
5541,2024-01-17,0-17,430022,4,0
5542,2024-01-17,18-39,670711,60,3
5543,2024-01-17,40-64,747931,1589,7
5544,2024-01-17,65+,237892,12148,25
5545,2024-01-18,0-17,430022,4,0
5546,2024-01-18,18-39,670711,60,3
5547,2024-01-18,40-64,747931,1589,7
5548,2024-01-18,65+,237892,12148,25
5549,2024-01-19,0-17,430022,4,0
5550,2024-01-19,18-39,670711,60,3
5551,2024-01-19,40-64,747931,1589,7
5552,2024-01-19,65+,237892,12148,25
5553,2024-01-20,0-17,430022,4,0
5554,2024-01-20,18-39,670711,60,3
5555,2024-01-20,40-64,747931,1589,7
5556,2024-01-20,65+,237892,12148,25
5557,2024-01-21,0-17,430022,4,0
5558,2024-01-21,18-39,670711,60,3
5559,2024-01-21,40-64,747931,1589,7
5560,2024-01-21,65+,237892,12148,25
5561,2024-01-22,0-17,430022,4,0
5562,2024-01-22,18-39,670711,60,3
5563,2024-01-22,40-64,747931,1589,7
5564,2024-01-22,65+,237892,12148,25
5565,2024-01-23,0-17,430022,4,0
5566,2024-01-23,18-39,670711,60,3
5567,2024-01-23,40-64,747931,1589,7
5568,2024-01-23,65+,237892,12148,25
5569,2024-01-24,0-17,430022,4,0
5570,2024-01-24,18-39,670711,60,3
5571,2024-01-24,40-64,747931,1589,7
5572,2024-01-24,65+,237892,12148,25
5573,2024-01-25,0-17,430022,4,0
5574,2024-01-25,18-39,670711,60,3
5575,2024-01-25,40-64,747931,1589,7
5576,2024-01-25,65+,237892,12148,25
5577,2024-01-26,0-17,430022,4,0
5578,2024-01-26,18-39,670711,60,3
5579,2024-01-26,40-64,747931,1589,7
5580,2024-01-26,65+,237892,12148,25
5581,2024-01-27,0-17,430022,4,0
5582,2024-01-27,18-39,670711,60,3
5583,2024-01-27,40-64,747931,1589,7
5584,2024-01-27,65+,237892,12148,25
5585,2024-01-28,0-17,430022,4,0
5586,2024-01-28,18-39,670711,60,3
5587,2024-01-28,40-64,747931,1589,7
5588,2024-01-28,65+,237892,12148,25
5589,2024-01-29,0-17,430022,4,0
5590,2024-01-29,18-39,670711,60,3
5591,2024-01-29,40-64,747931,1589,7
5592,2024-01-29,65+,237892,12148,25
5593,2024-01-30,0-17,430022,4,0
5594,2024-01-30,18-39,670711,60,3
5595,2024-01-30,40-64,747931,1589,7
5596,2024-01-30,65+,237892,12148,25
5597,2024-01-31,0-17,430022,4,0
5598,2024-01-31,18-39,670711,60,3
5599,2024-01-31,40-64,747931,1589,7
5600,2024-01-31,65+,237892,12148,25
5601,2024-02-01,0-17,430022,4,0
5602,2024-02-01,18-39,670711,60,3
5603,2024-02-01,40-64,747931,1589,7
5604,2024-02-01,65+,237892,12148,25
5605,2024-02-02,0-17,430022,4,0
5606,2024-02-02,18-39,670711,60,3
5607,2024-02-02,40-64,747931,1589,7
5608,2024-02-02,65+,237892,12148,25
5609,2024-02-03,0-17,430022,4,0
5610,2024-02-03,18-39,670711,60,3
5611,2024-02-03,40-64,747931,1589,7
5612,2024-02-03,65+,237892,12148,25
5613,2024-02-04,0-17,430022,4,0
5614,2024-02-04,18-39,670711,60,3
5615,2024-02-04,40-64,747931,1589,7
5616,2024-02-04,65+,237892,12148,25
5617,2024-02-05,0-17,430022,4,0
5618,2024-02-05,18-39,670711,60,3
5619,2024-02-05,40-64,747931,1589,7
5620,2024-02-05,65+,237892,12148,25
5621,2024-02-06,0-17,430022,4,0
5622,2024-02-06,18-39,670711,60,3
5623,2024-02-06,40-64,747931,1589,7
5624,2024-02-06,65+,237892,12148,25
5625,2024-02-07,0-17,430022,4,0
5626,2024-02-07,18-39,670711,60,3
5627,2024-02-07,40-64,747931,1589,7
5628,2024-02-07,65+,237892,12148,25
5629,2024-02-08,0-17,430022,4,0
5630,2024-02-08,18-39,670711,60,3
5631,2024-02-08,40-64,747931,1589,7
5632,2024-02-08,65+,237892,12148,25
5633,2024-02-09,0-17,430022,4,0
5634,2024-02-09,18-39,670711,60,3
5635,2024-02-09,40-64,747931,1589,7
5636,2024-02-09,65+,237892,12148,25
5637,2024-02-10,0-17,430022,4,0
5638,2024-02-10,18-39,670711,60,3
5639,2024-02-10,40-64,747931,1589,7
5640,2024-02-10,65+,237892,12148,25
5641,2024-02-11,0-17,430022,4,0
5642,2024-02-11,18-39,670711,60,3
5643,2024-02-11,40-64,747931,1589,7
5644,2024-02-11,65+,237892,12148,25
5645,2024-02-12,0-17,430022,4,0
5646,2024-02-12,18-39,670711,60,3
5647,2024-02-12,40-64,747931,1589,7
5648,2024-02-12,65+,237892,12148,25
5649,2024-02-13,0-17,430022,4,0
5650,2024-02-13,18-39,670711,60,3
5651,2024-02-13,40-64,747931,1589,7
5652,2024-02-13,65+,237892,12148,25
5653,2024-02-14,0-17,430022,4,0
5654,2024-02-14,18-39,670711,60,3
5655,2024-02-14,40-64,747931,1589,7
5656,2024-02-14,65+,237892,12148,25
5657,2024-02-15,0-17,430022,4,0
5658,2024-02-15,18-39,670711,60,3
5659,2024-02-15,40-64,747931,1589,7
5660,2024-02-15,65+,237892,12148,25
5661,2024-02-16,0-17,430022,4,0
5662,2024-02-16,18-39,670711,60,3
5663,2024-02-16,40-64,747931,1589,7
5664,2024-02-16,65+,237892,12148,25
5665,2024-02-17,0-17,430022,4,0
5666,2024-02-17,18-39,670711,60,3
5667,2024-02-17,40-64,747931,1589,7
5668,2024-02-17,65+,237892,12148,25
5669,2024-02-18,0-17,430022,4,0
5670,2024-02-18,18-39,670711,60,3
5671,2024-02-18,40-64,747931,1589,7
5672,2024-02-18,65+,237892,12148,25
5673,2024-02-19,0-17,430022,4,0
5674,2024-02-19,18-39,670711,60,3
5675,2024-02-19,40-64,747931,1589,7
5676,2024-02-19,65+,237892,12148,25
5677,2024-02-20,0-17,430022,4,0
5678,2024-02-20,18-39,670711,60,3
5679,2024-02-20,40-64,747931,1589,7
5680,2024-02-20,65+,237892,12148,25
5681,2024-02-21,0-17,430022,4,0
5682,2024-02-21,18-39,670711,60,3
5683,2024-02-21,40-64,747931,1589,7
5684,2024-02-21,65+,237892,12148,25
5685,2024-02-22,0-17,430022,4,0
5686,2024-02-22,18-39,670711,60,3
5687,2024-02-22,40-64,747931,1589,7
5688,2024-02-22,65+,237892,12148,25
5689,2024-02-23,0-17,430022,4,0
5690,2024-02-23,18-39,670711,60,3
5691,2024-02-23,40-64,747931,1589,7
5692,2024-02-23,65+,237892,12148,25
5693,2024-02-24,0-17,430022,4,0
5694,2024-02-24,18-39,670711,60,3
5695,2024-02-24,40-64,747931,1589,7
